"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","45768984","707537007","Primary squamous cell carcinoma of anterior surface of epiglottis","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602106","688691000119102","Primary squamous cell carcinoma of anterior wall of urinary bladder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716972","723265000","Primary squamous cell carcinoma of anus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602107","688711000119104","Primary squamous cell carcinoma of aryepiglottic fold","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716610","722672002","Primary squamous cell carcinoma of base of tongue","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602105","688681000119100","Primary squamous cell carcinoma of body of tongue","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602109","688751000119103","Primary squamous cell carcinoma of border of tongue","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768979","707531008","Primary squamous cell carcinoma of branchial cleft","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37018649","91151000119103","Primary squamous cell carcinoma of chest wall","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","602110","688781000119105","Primary squamous cell carcinoma of commissure of lip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605479","1082061000119108","Primary squamous cell carcinoma of conjunctiva of left eye","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602165","1082181000119103","Primary squamous cell carcinoma of conjunctiva of right eye","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609240","688801000119109","Primary squamous cell carcinoma of dome of urinary bladder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602111","688811000119107","Primary squamous cell carcinoma of dorsal surface of tongue","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716193","722112006","Primary squamous cell carcinoma of ear","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37116596","733359005","Primary squamous cell carcinoma of endometrium","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45773563","707359008","Primary squamous cell carcinoma of ethmoidal sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768838","707356001","Primary squamous cell carcinoma of frontal sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769091","707664003","Primary squamous cell carcinoma of glottis","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602112","688861000119105","Primary squamous cell carcinoma of hard palate","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45771033","707697002","Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768951","707492001","Primary squamous cell carcinoma of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602129","689471000119109","Primary squamous cell carcinoma of inferior surface of tongue","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","37116594","733357007","Primary squamous cell carcinoma of intrathoracic organ","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716606","722666002","Primary squamous cell carcinoma of lacrimal apparatus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768839","707357005","Primary squamous cell carcinoma of laryngeal cartilage","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768840","707358000","Primary squamous cell carcinoma of larynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602116","688931000119106","Primary squamous cell carcinoma of lateral floor of mouth","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605250","1010679003","Primary squamous cell carcinoma of lateral wall of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768982","707535004","Primary squamous cell carcinoma of lateral wall of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602117","688941000119102","Primary squamous cell carcinoma of lateral wall of urinary bladder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36712744","1082071000119102","Primary squamous cell carcinoma of left ear","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","609207","16906601000119108","Primary squamous cell carcinoma of left lower eyelid","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602698","1082121000119102","Primary squamous cell carcinoma of left main bronchus","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609206","16906561000119108","Primary squamous cell carcinoma of left upper eyelid","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36717352","722673007","Primary squamous cell carcinoma of lingual tonsil","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37116584","733344004","Primary squamous cell carcinoma of lip","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602118","688981000119107","Primary squamous cell carcinoma of lower gum","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602697","1082111000119109","Primary squamous cell carcinoma of lower lobe of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602167","1082231000119109","Primary squamous cell carcinoma of lower lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36715846","721620009","Primary squamous cell carcinoma of lower third of esophagus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45771015","707354003","Primary squamous cell carcinoma of maxillary sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36717578","722676004","Primary squamous cell carcinoma of middle ear","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602169","1082251000119103","Primary squamous cell carcinoma of middle lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36717489","721619003","Primary squamous cell carcinoma of middle third of esophagus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602113","688891000119103","Primary squamous cell carcinoma of mucous membrane of lip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602114","688901000119104","Primary squamous cell carcinoma of mucous membrane of lower lip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602115","688911000119101","Primary squamous cell carcinoma of mucous membrane of upper lip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4258703","440527006","Primary squamous cell carcinoma of naris","Clinical Finding","Standard","01/31/2009","12/31/2099","0","0","Condition","SNOMED",""
"","36716941","723182009","Primary squamous cell carcinoma of nasal cavity","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768977","707528007","Primary squamous cell carcinoma of nasopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602108","688731000119109","Primary squamous cell carcinoma of neck of urinary bladder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","37116583","733343005","Primary squamous cell carcinoma of oral cavity","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45769026","707585008","Primary squamous cell carcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36715835","721605003","Primary squamous cell carcinoma of overlapping lesion of accessory sinuses","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715847","721621008","Primary squamous cell carcinoma of overlapping lesion of esophagus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715834","721604004","Primary squamous cell carcinoma of overlapping lesion of male genital organ","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","605252","1010681001","Primary squamous cell carcinoma of overlapping lesion of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","37110269","724467001","Primary squamous cell carcinoma of overlapping lesion of urinary organs","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37018947","18121000119104","Primary squamous cell carcinoma of palatine tonsil","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37118651","733134009","Primary squamous cell carcinoma of paraurethral gland","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717226","722674001","Primary squamous cell carcinoma of parotid gland","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716502","722530005","Primary squamous cell carcinoma of pharyngeal tonsil","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37117762","733345003","Primary squamous cell carcinoma of pharynx","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45769121","707703001","Primary squamous cell carcinoma of postcricoid region","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769108","707686002","Primary squamous cell carcinoma of posterior wall of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602121","689251000119101","Primary squamous cell carcinoma of posterior wall of nasopharynx","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768980","707532001","Primary squamous cell carcinoma of posterior wall of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","602120","689231000119107","Primary squamous cell carcinoma of posterior wall of urinary bladder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45769122","707704007","Primary squamous cell carcinoma of pyriform sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37116595","733358002","Primary squamous cell carcinoma of respiratory system","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602122","689281000119108","Primary squamous cell carcinoma of retromolar area","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36712746","1082191000119100","Primary squamous cell carcinoma of right ear","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","609205","16906521000119103","Primary squamous cell carcinoma of right lower eyelid","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602168","1082241000119100","Primary squamous cell carcinoma of right main bronchus","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609204","16906481000119103","Primary squamous cell carcinoma of right upper eyelid","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602123","689311000119105","Primary squamous cell carcinoma of soft palate","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768837","707355002","Primary squamous cell carcinoma of sphenoidal sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769018","707576008","Primary squamous cell carcinoma of subglottis","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
